
File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ListSet.java545,267,178,57,69,0,209,993,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\Offender.java55,4,3,0,6,0,45,321,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\Poster.java151,17,16,0,23,1,111,676,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ResolvedCritic.java321,141,93,36,37,0,143,809,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\StandardCM.java159,60,39,13,18,8,81,454,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ToDoItem.java583,220,157,39,70,0,293,1523,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ToDoList.java849,392,281,54,80,0,377,1943,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ToDoListEvent.java70,17,12,1,9,0,44,290,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ToDoListListener.java61,7,6,0,11,0,43,289,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\Translator.java71,15,9,3,10,0,46,298,29,235
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\UnresolvableException.java46,8,4,0,4,0,34,262,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\CheckItem.java243,73,48,8,31,0,139,678,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\Checklist.java113,38,27,4,17,0,58,330,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\ChecklistStatus.java70,13,9,1,11,0,46,322,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\CheckManager.java162,50,38,13,22,1,90,533,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\ui\InitCheckListUI.java68,23,17,3,12,0,33,252,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\checklist\ui\TabChecklist.java482,257,197,41,62,1,163,565,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\SnoozeOrder.java171,48,38,5,20,1,103,503,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\Wizard.java276,86,64,18,35,0,155,1082,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\WizardItem.java48,4,3,0,7,0,37,274,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\ui\ActionOpenCritics.java66,18,13,0,12,1,36,256,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\ui\CriticBrowserDialog.java555,367,297,27,59,0,129,429,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\ui\TableCritics.java125,67,54,4,17,1,41,313,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\critics\ui\TableModelCritics.java230,124,91,41,19,1,87,378,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\AbstractGoList.java80,18,13,1,13,0,49,287,29,235
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\AbstractGoList2.java79,19,13,1,13,0,47,269,29,235
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionAutoCritique.java79,25,18,0,13,1,41,273,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionGoToCritique.java75,22,16,0,11,1,42,288,26,232
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionNewToDoItem.java67,22,15,0,9,0,36,260,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionOpenDecisions.java67,17,13,0,11,1,39,287,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionOpenGoals.java63,17,13,0,10,1,36,255,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionResolve.java58,14,10,0,9,0,35,255,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ActionSnooze.java64,18,14,1,10,0,36,252,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\AddToDoItemDialog.java191,123,96,8,26,3,42,284,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\DesignIssuesDialog.java233,150,131,7,38,0,45,285,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\DismissToDoItemDialog.java265,160,120,2,39,1,66,312,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoalsDialog.java208,96,85,2,38,0,74,352,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToDecisionsToItems.java186,98,67,31,24,0,64,317,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToGoalsToItems.java168,88,60,27,20,0,60,301,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToOffenderToItem.java183,84,58,18,27,0,72,371,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToPosterToItem.java143,59,41,15,20,0,64,331,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToPriorityToItem.java157,85,57,27,18,0,54,278,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\GoListToTypeToItem.java168,93,62,28,18,0,57,295,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\InitCognitiveUI.java65,23,17,3,11,0,31,237,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\KnowledgeTypeNode.java93,34,28,4,15,0,44,281,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\PriorityNode.java110,42,28,5,20,0,48,290,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\TabToDo.java273,138,109,9,38,0,97,474,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByDecision.java242,103,77,16,22,1,117,445,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByGoal.java183,90,70,16,16,0,77,316,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByOffender.java224,130,94,17,15,1,79,329,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByPoster.java206,119,89,17,16,0,71,296,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByPriority.java202,111,83,16,15,0,76,304,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoByType.java194,102,79,16,16,0,76,304,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoItemAction.java86,29,21,3,12,0,45,299,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoPane.java601,318,242,34,68,2,215,939,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoPerspective.java180,63,44,14,21,0,96,427,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\ToDoTreeRenderer.java172,108,85,12,23,1,41,271,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizDescription.java182,101,72,1,20,1,61,331,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStep.java343,178,139,16,42,1,123,531,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStepChoice.java179,103,93,6,25,0,51,306,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStepConfirm.java119,53,50,0,18,1,48,306,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStepCue.java111,51,49,0,16,1,44,289,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStepManyTextFields.java158,87,82,3,23,0,48,298,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\cognitive\ui\WizStepTextField.java154,73,70,0,21,1,60,363,25,229
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\Configuration.java436,113,71,21,43,0,280,1450,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\ConfigurationFactory.java106,33,21,4,11,1,62,358,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\ConfigurationHandler.java586,209,146,47,50,0,327,1613,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\ConfigurationKey.java55,6,5,0,6,0,43,312,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\ConfigurationKeyImpl.java142,37,24,5,15,0,90,486,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\ConfigurationProperties.java375,147,108,23,22,0,206,946,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\configuration\IConfigurationFactory.java43,4,3,0,5,0,34,267,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigCircle.java96,39,25,1,14,0,43,264,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigInk.java100,41,26,1,16,0,43,265,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigLine.java113,46,30,1,16,0,51,302,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigPoly.java100,41,26,1,16,0,43,265,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigRect.java95,39,25,1,13,0,43,265,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigRRect.java95,39,25,1,13,0,43,266,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoFigSpline.java100,41,26,1,16,0,43,262,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigCircle.java54,15,10,2,8,0,31,269,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigInk.java51,16,13,2,7,0,28,243,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigLine.java60,17,12,2,7,0,36,300,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigPoly.java64,22,18,2,9,1,33,275,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRect.java53,15,10,2,7,0,31,269,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigRRect.java53,15,10,2,7,0,31,269,23,226
D:\work\featuremining\workspace\argouml\argouml-app\src\org\argouml\gefext\ArgoModeCreateFigSpline.java57,21,18,2,8,1,28,248,23,226
